NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
APOBEC3F	1	ENSG00000128394	
HCN2	1	ENSG00000099822	
PA2G4P1	1	ENSG00000237828	
DCHS1	1	ENSG00000166341	
DCLK1	1	ENSG00000133083	
DSTNP3	1	ENSG00000253833	
VEGFB	1	ENSG00000173511	
RBM33-DT	1	ENSG00000216895	
TPST1	1	ENSG00000169902	
KCNIP4	1	ENSG00000185774	
HHIPL1	1	ENSG00000182218	
NEURL4	1	ENSG00000215041	
SFXN3	1	ENSG00000107819	
CRYM	1	ENSG00000103316	
KCNE3	1	ENSG00000175538	
ARHGAP30	1	ENSG00000186517	
MAPK8	1	ENSG00000107643	
GCH1	1	ENSG00000131979	
SRP14P2	1	ENSG00000234106	
RPL35AP34	1	ENSG00000241932	
RPS6KA5	1	ENSG00000100784	
LRRC8C	1	ENSG00000171488	
CKAP4	1	ENSG00000136026	
PLB1	1	ENSG00000163803	
OSER1-DT	1	ENSG00000223891	
C17orf75	1	ENSG00000108666	
GPRC5A	1	ENSG00000013588	
NUDCD2	1	ENSG00000170584	
STK32B	1	ENSG00000152953	
EDN1	1	ENSG00000078401	
NR2F6	1	ENSG00000160113	
TSC22D2	1	ENSG00000196428	
FTSJ1	1	ENSG00000068438	
FBH1	1	ENSG00000134452	
RBM15-AS1	1	ENSG00000227963	
LRRC27	1	ENSG00000148814	
ABHD12	1	ENSG00000100997	
AKAP10	1	ENSG00000108599	
CCR1	1	ENSG00000163823	
ZMYM1	1	ENSG00000197056	
SOCS3	1	ENSG00000184557	
GFOD1	1	ENSG00000145990	
SRSF3	1	ENSG00000112081	
TRIP13	1	ENSG00000071539	
NECAP1P1	1	ENSG00000178503	
LINC01237	1	ENSG00000233806	
EIF3IP1	1	ENSG00000237064	
BCL7C	1	ENSG00000099385	
ZNF674	1	ENSG00000251192	
RECQL	1	ENSG00000004700	
CLMP	1	ENSG00000166250	
LRRC37A15P	1	ENSG00000230069	
KTI12	1	ENSG00000198841	
PSME2P6	1	ENSG00000227462	
SNX6	1	ENSG00000129515	
ITIH5	1	ENSG00000123243	
PHKG1	1	ENSG00000164776	
TMEM141	1	ENSG00000244187	
DCTN6	1	ENSG00000104671	
RUVBL1	1	ENSG00000175792	
BTF3P13	1	ENSG00000227118	
TFPI	1	ENSG00000003436	
NFAT5	1	ENSG00000102908	
TFPT	1	ENSG00000105619	
DOK2	1	ENSG00000147443	
ZNF436-AS1	1	ENSG00000249087	
B3GNT9	1	ENSG00000237172	
OCIAD2	1	ENSG00000145247	
TIE1	1	ENSG00000066056	
FOXRED1	1	ENSG00000110074	
SKA2	1	ENSG00000182628	
LDHB	1	ENSG00000111716	
CRACR2A	1	ENSG00000130038	
ISYNA1	1	ENSG00000105655	
PSMD9	1	ENSG00000110801	
C3AR1	1	ENSG00000171860	
MMAA	1	ENSG00000151611	
MT-ND3	1	ENSG00000198840	
IGF2BP2	1	ENSG00000073792	
PRPF38A	1	ENSG00000134748	
FAM86FP	1	ENSG00000164845	
PLEKHM3	1	ENSG00000178385	
KLF16	1	ENSG00000129911	
NINJ2-AS1	1	ENSG00000177406	
CSTB	1	ENSG00000160213	
METTL23	1	ENSG00000181038	
MRPL45P2	1	ENSG00000228782	
SERPINE3	1	ENSG00000253309	
ETF1P3	1	ENSG00000233833	
CIR1P1	1	ENSG00000253146	
TACC1	1	ENSG00000147526	
FLT3LG	1	ENSG00000090554	
CEP162	1	ENSG00000135315	
MBP	1	ENSG00000197971	
GLIPR2	1	ENSG00000122694	
HPRT1	1	ENSG00000165704	
SNRPE	1	ENSG00000182004	
CCNT2-AS1	1	ENSG00000224043	
P4HTM	1	ENSG00000178467	
PDPR2P	1	ENSG00000214331	
SH3D21	1	ENSG00000214193	
NPAS2	1	ENSG00000170485	
DOK4	1	ENSG00000125170	
VPS26C	1	ENSG00000157538	
ACADS	1	ENSG00000122971	
VRK3	1	ENSG00000105053	
AGO3	1	ENSG00000126070	
VIPR1	1	ENSG00000114812	
CDSN	1	ENSG00000204539	
MYG1	1	ENSG00000139637	
SMC1A	1	ENSG00000072501	
FKBP1C	1	ENSG00000198225	
PET100	1	ENSG00000229833	
GINS3	1	ENSG00000181938	
DOLK	1	ENSG00000175283	
STING1	1	ENSG00000184584	
CCNJ	1	ENSG00000107443	
TGDS	1	ENSG00000088451	
RNF7P1	1	ENSG00000239831	
MORN1	1	ENSG00000116151	
AAGAB	1	ENSG00000103591	
ATOH8	1	ENSG00000168874	
MIR4458HG	1	ENSG00000247516	
UVSSA	1	ENSG00000163945	
CSF3	1	ENSG00000108342	
H2BC5	1	ENSG00000158373	
ADGRE5	1	ENSG00000123146	
TPST2	1	ENSG00000128294	
RPL12P38	1	ENSG00000213228	
DCAF11	1	ENSG00000100897	
MT-CO1	1	ENSG00000198804	
FGF1	1	ENSG00000113578	
TCEAL1	1	ENSG00000172465	
SALL4	1	ENSG00000101115	
MRPL58	1	ENSG00000167862	
FDPSP7	1	ENSG00000231087	
AQP1	1	ENSG00000240583	
HNRNPH2	1	ENSG00000126945	
TSPYL1	1	ENSG00000189241	
KRTAP5-AS1	1	ENSG00000233930	
KHDC1	1	ENSG00000135314	
SLC4A1AP	1	ENSG00000163798	
BMP8A	1	ENSG00000183682	
SLC39A4	1	ENSG00000147804	
FAM177A1	1	ENSG00000151327	
FGD3	1	ENSG00000127084	
ASIC3	1	ENSG00000213199	
TOB2P1	1	ENSG00000176933	
CYP2D6	1	ENSG00000100197	
MT-ND1	1	ENSG00000198888	
SDHAF4	1	ENSG00000154079	
RPL8P1	1	ENSG00000216676	
PRR5L	1	ENSG00000135362	
RPS10P5	1	ENSG00000101278	
HSCB	1	ENSG00000100209	
RIC3	1	ENSG00000166405	
ACVR2B	1	ENSG00000114739	
RPS3AP5	1	ENSG00000178429	
FGFR4	1	ENSG00000160867	
SLC20A2	1	ENSG00000168575	
PHF21A	1	ENSG00000135365	
MSRB2	1	ENSG00000148450	
GPR143	1	ENSG00000101850	
RIN3	1	ENSG00000100599	
NEDD8P1	1	ENSG00000226970	
UBE2D1	1	ENSG00000072401	
CYP17A1	1	ENSG00000148795	
CCDC62	1	ENSG00000130783	
SOS2	1	ENSG00000100485	
SEC23IP	1	ENSG00000107651	
CNTLN	1	ENSG00000044459	
MALINC1	1	ENSG00000245146	
GOLGA6L4	1	ENSG00000184206	
RPL19P16	1	ENSG00000236762	
OGFOD1	1	ENSG00000087263	
FAM104A	1	ENSG00000133193	
GMFG	1	ENSG00000130755	
BCL9L	1	ENSG00000186174	
MT-ND4L	1	ENSG00000212907	
ZNF585B	1	ENSG00000245680	
EFCAB12	1	ENSG00000172771	
RPS13P2	1	ENSG00000228929	
JCAD	1	ENSG00000165757	
CXCL8	1	ENSG00000169429	
ZMIZ2	1	ENSG00000122515	
CUL9	1	ENSG00000112659	
MIR3667HG	1	ENSG00000188511	
UQCRFS1P1	1	ENSG00000226085	
ERMARD	1	ENSG00000130023	
ANKRD13B	1	ENSG00000198720	
FAM193A	1	ENSG00000125386	
ARRDC4	1	ENSG00000140450	
MRPS25	1	ENSG00000131368	
OSTC	1	ENSG00000198856	
RPEL1	1	ENSG00000235376	
C3	1	ENSG00000125730	
PEX14	1	ENSG00000142655	
TMEM200A	1	ENSG00000164484	
WDR41	1	ENSG00000164253	
CES1	1	ENSG00000198848	
GPER1	1	ENSG00000164850	
RPS18	1	ENSG00000231500	
GMDS	1	ENSG00000112699	
SPP1	1	ENSG00000118785	
ADAMTS14	1	ENSG00000138316	
TMEM203	1	ENSG00000187713	
SCARF2	1	ENSG00000244486	
DDX56	1	ENSG00000136271	
DTX2P1	1	ENSG00000186704	
AADAT	1	ENSG00000109576	
CACYBPP2	1	ENSG00000177855	
DHRSX	1	ENSG00000169084	
WBP4	1	ENSG00000120688	
PTK2	1	ENSG00000169398	
MRPS11	1	ENSG00000181991	
WDFY3	1	ENSG00000163625	
EML4	1	ENSG00000143924	
NDUFAF1	1	ENSG00000137806	
RPS29P5	1	ENSG00000230777	
RPSAP18	1	ENSG00000224261	
ULBP2	1	ENSG00000131015	
CLIC4P3	1	ENSG00000237931	
PHTF1	1	ENSG00000116793	
FKBP5	1	ENSG00000096060	
MRPS34	1	ENSG00000074071	
EFCAB14P1	1	ENSG00000228348	
DRG1P1	1	ENSG00000235411	
FOXD4	1	ENSG00000170122	
KIAA1217	1	ENSG00000120549	
CINP	1	ENSG00000100865	
VWF	1	ENSG00000110799	
RHOBTB1	1	ENSG00000072422	
PFDN2	1	ENSG00000143256	
SMTN	1	ENSG00000183963	
RPS4XP3	1	ENSG00000214541	
NDUFA2	1	ENSG00000131495	
MKRN4P	1	ENSG00000238222	
CXCL5	1	ENSG00000163735	
KIFC2	1	ENSG00000167702	
THBS1	1	ENSG00000137801	
SFMBT2	1	ENSG00000198879	
SRR	1	ENSG00000167720	
PRRG1	1	ENSG00000130962	
PPFIA3	1	ENSG00000177380	
TTC39C	1	ENSG00000168234	
C2CD4B	1	ENSG00000205502	
UFSP2	1	ENSG00000109775	
EEF1A1P4	1	ENSG00000245205	
GPATCH3	1	ENSG00000198746	
RPL14P3	1	ENSG00000241923	
SNHG11	1	ENSG00000174365	
ADPRHL1	1	ENSG00000153531	
CREBL2	1	ENSG00000111269	
FAM227B	1	ENSG00000166262	
CDK8P2	1	ENSG00000227368	
ORC6	1	ENSG00000091651	
GAREM1	1	ENSG00000141441	
GGH	1	ENSG00000137563	
BFSP1	1	ENSG00000125864	
TM2D1	1	ENSG00000162604	
SYNJ2BP	1	ENSG00000213463	
KRT8P12	1	ENSG00000229320	
KCTD9P3	1	ENSG00000187988	
RGPD8	1	ENSG00000169629	
NCAPD2	1	ENSG00000010292	
LRR1	1	ENSG00000165501	
IQSEC3-AS1	1	ENSG00000256540	
MET	1	ENSG00000105976	
KPNA5	1	ENSG00000196911	
SLC16A7	1	ENSG00000118596	
IMMTP1	1	ENSG00000229880	
ST3GAL6	1	ENSG00000064225	
MRPS27	1	ENSG00000113048	
TLCD1	1	ENSG00000160606	
PLP2	1	ENSG00000102007	
PTPRH	1	ENSG00000080031	
WIPF1	1	ENSG00000115935	
ANKRD26	1	ENSG00000107890	
ZNF324	1	ENSG00000083812	
MAPK15	1	ENSG00000181085	
SNX14	1	ENSG00000135317	
BEST4	1	ENSG00000142959	
GNPNAT1	1	ENSG00000100522	
NPIPA9	2	ENSG00000183889:ENSG00000233024	
RGS3	1	ENSG00000138835	
MED10	1	ENSG00000133398	
SDCBP	1	ENSG00000137575	
CCDC142	1	ENSG00000135637	
ADAM10	1	ENSG00000137845	
AOC2	1	ENSG00000131480	
ARHGEF10	1	ENSG00000104728	
NUTM2D	1	ENSG00000214562	
ABHD16B	1	ENSG00000183260	
SIRT2	1	ENSG00000068903	
THAP3	1	ENSG00000041988	
FAM117B	1	ENSG00000138439	
HSPB7	1	ENSG00000173641	
MAST3	1	ENSG00000099308	
SCARF1	1	ENSG00000074660	
MIR600HG	1	ENSG00000236901	
CHSY1	1	ENSG00000131873	
TUBB6	1	ENSG00000176014	
TRRAP	1	ENSG00000196367	
TIPARP	1	ENSG00000163659	
ENTPD7	1	ENSG00000198018	
PDCD5P1	1	ENSG00000255909	
TTC31	1	ENSG00000115282	
LINC00630	1	ENSG00000223546	
SAMD8	1	ENSG00000156671	
RPL7P23	1	ENSG00000244363	
KBTBD4	1	ENSG00000123444	
ZKSCAN7	1	ENSG00000196345	
TM7SF3	1	ENSG00000064115	
PTPN11P2	1	ENSG00000250031	
IRAK1BP1	1	ENSG00000146243	
CACTIN	1	ENSG00000105298	
PCCB	1	ENSG00000114054	
FAM120AOS	1	ENSG00000188938	
RPL24P4	1	ENSG00000181524	
EXOC3L1	1	ENSG00000179044	
ACAP1	1	ENSG00000072818	
EMILIN1	1	ENSG00000138080	
NOTCH1	1	ENSG00000148400	
ANKRD40	1	ENSG00000154945	
RPS27L	1	ENSG00000185088	
STAMBPL1	1	ENSG00000138134	
SMIM10L2B	1	ENSG00000196972	
PDE8A	1	ENSG00000073417	
SLFNL1	1	ENSG00000171790	
DUS1L	1	ENSG00000169718	
IWS1	1	ENSG00000163166	
DNAJB2	1	ENSG00000135924	
TIMM8AP1	1	ENSG00000231445	
MALSU1	1	ENSG00000156928	
PLEK	1	ENSG00000115956	
MAGOH	1	ENSG00000162385	
ATXN7L2	1	ENSG00000162650	
HIC2	1	ENSG00000169635	
RAB23	1	ENSG00000112210	
LINC00339	1	ENSG00000218510	
PODXL2	1	ENSG00000114631	
MTX1	1	ENSG00000173171	
SPIN4	1	ENSG00000186767	
MYCBP	1	ENSG00000214114	
SPIN2B	1	ENSG00000186787	
HIRA	1	ENSG00000100084	
MESTP1	1	ENSG00000220884	
SNRPF	1	ENSG00000139343	
NANOS1	1	ENSG00000188613	
APH1A	1	ENSG00000117362	
GUSBP1	1	ENSG00000183666	
NUTF2	1	ENSG00000102898	
GEMIN2	1	ENSG00000092208	
TMEM230P2	1	ENSG00000238041	
NDUFA9	1	ENSG00000139180	
INPP5E	1	ENSG00000148384	
POMZP3	1	ENSG00000146707	
WASH2P	1	ENSG00000146556	
RTL8A	1	ENSG00000203950	
GPR4	1	ENSG00000177464	
LINC02015	1	ENSG00000231574	
NSMCE2	1	ENSG00000156831	
TMEM54	1	ENSG00000121900	
CA5BP1	1	ENSG00000186312	
ZNF346	1	ENSG00000113761	
ARRDC2	1	ENSG00000105643	
CAPN3	1	ENSG00000092529	
ANKRD39	1	ENSG00000213337	
ECI2	1	ENSG00000198721	
PER2	1	ENSG00000132326	
MPV17L2	1	ENSG00000254858	
FOXK1	1	ENSG00000164916	
SLC25A23	1	ENSG00000125648	
CLSPN	1	ENSG00000092853	
ENPP2	1	ENSG00000136960	
SDE2	1	ENSG00000143751	
CCNB1	1	ENSG00000134057	
ZNF85	1	ENSG00000105750	
DCTD	1	ENSG00000129187	
MAPK14	1	ENSG00000112062	
LLPHP3	1	ENSG00000233868	
CLIC5	1	ENSG00000112782	
NRBP1	1	ENSG00000115216	
SNHG3	1	ENSG00000242125	
YIPF1	1	ENSG00000058799	
AIP	1	ENSG00000110711	
THSD4	1	ENSG00000187720	
MARF1	1	ENSG00000166783	
VIPAS39	1	ENSG00000151445	
ATRNL1	1	ENSG00000107518	
CCDC86	1	ENSG00000110104	
SFXN4	1	ENSG00000183605	
FN3KRP	1	ENSG00000141560	
HS3ST4	1	ENSG00000182601	
CPVL	1	ENSG00000106066	
PLEKHB1	1	ENSG00000021300	
EIF5P1	1	ENSG00000215319	
RAB2B	1	ENSG00000129472	
CRYL1	1	ENSG00000165475	
TMEM179B	1	ENSG00000185475	
ARFIP2	1	ENSG00000132254	
IRAG1	1	ENSG00000072952	
ACTR3P2	1	ENSG00000232267	
TNFAIP3	1	ENSG00000118503	
INSC	1	ENSG00000188487	
OCEL1	1	ENSG00000099330	
MVB12B	1	ENSG00000196814	
TOMM22	1	ENSG00000100216	
DDX39B	1	ENSG00000198563	
WRAP53	1	ENSG00000141499	
STAC	1	ENSG00000144681	
ENDOV	1	ENSG00000173818	
ADGRL1	1	ENSG00000072071	
NLRP1	1	ENSG00000091592	
MBD4	1	ENSG00000129071	
RPL22P16	1	ENSG00000213935	
GHITM	1	ENSG00000165678	
MED1	1	ENSG00000125686	
RWDD1	1	ENSG00000111832	
ZNF250	1	ENSG00000196150	
ATXN7L1	1	ENSG00000146776	
VWA2	1	ENSG00000165816	
UBXN8	1	ENSG00000104691	
EIF2S1	1	ENSG00000134001	
OAF	1	ENSG00000184232	
LMAN2L	1	ENSG00000114988	
HROB	1	ENSG00000125319	
ITM2A	1	ENSG00000078596	
PSG8	1	ENSG00000124467	
CREB5	1	ENSG00000146592	
ING2	1	ENSG00000168556	
TMUB1	1	ENSG00000164897	
NFAM1	1	ENSG00000235568	
QARS1	1	ENSG00000172053	
STIM1	1	ENSG00000167323	
PUS1	1	ENSG00000177192	
CES1P1	1	ENSG00000228695	
TRMO	1	ENSG00000136932	
WIPF2	1	ENSG00000171475	
PPP1CB-DT	1	ENSG00000226833	
IARS2	1	ENSG00000067704	
MZT2A	1	ENSG00000173272	
MRPS18CP7	1	ENSG00000235916	
DMBT1	1	ENSG00000187908	
WFDC1	1	ENSG00000103175	
SESN2	1	ENSG00000130766	
TRMT5	1	ENSG00000126814	
MFSD6	1	ENSG00000151690	
ACTG1P2	1	ENSG00000229129	
ANKMY1	1	ENSG00000144504	
RHBDF1	1	ENSG00000007384	
ZNF558	1	ENSG00000167785	
RPL7L1P11	1	ENSG00000176970	
SLC35A1	1	ENSG00000164414	
FHIP1A	1	ENSG00000164142	
GRAMD4	1	ENSG00000075240	
HAUS2	1	ENSG00000137814	
KRR1	1	ENSG00000111615	
HMGA1P8	1	ENSG00000233155	
BBIP1	1	ENSG00000214413	
PTPN11P5	1	ENSG00000248113	
TBRG1	1	ENSG00000154144	
PNKD	1	ENSG00000127838	
STAG3	1	ENSG00000066923	
CPNE2	1	ENSG00000140848	
BCLAF1P1	1	ENSG00000248966	
RPS17	1	ENSG00000182774	
PTP4A1P7	1	ENSG00000237514	
PAIP1P2	1	ENSG00000174977	
BNIP3P1	1	ENSG00000197358	
TUBG1P	1	ENSG00000237972	
EDIL3	1	ENSG00000164176	
ILRUNP1	1	ENSG00000227513	
CPEB3	1	ENSG00000107864	
SNAPC5	1	ENSG00000174446	
PTCHD4	1	ENSG00000244694	
ZNF423	1	ENSG00000102935	
WDR82P1	1	ENSG00000234629	
JUND	1	ENSG00000130522	
HTRA3	1	ENSG00000170801	
CCDC148	1	ENSG00000153237	
PRADC1P1	1	ENSG00000236165	
MAPRE1P1	1	ENSG00000253915	
NCBP2	1	ENSG00000114503	
CEP131	1	ENSG00000141577	
CYP24A1	1	ENSG00000019186	
FAM227A	1	ENSG00000184949	
ZRSR2	1	ENSG00000169249	
SLIT2	1	ENSG00000145147	
CITED2	1	ENSG00000164442	
KAT2A	1	ENSG00000108773	
TSPAN3	1	ENSG00000140391	
ZNF497	1	ENSG00000174586	
RCSD1	1	ENSG00000198771	
STOML1	1	ENSG00000067221	
MARK1	1	ENSG00000116141	
SNHG17	1	ENSG00000196756	
TIMM17BP1	1	ENSG00000256756	
LINC02397	1	ENSG00000205056	
TTC9	1	ENSG00000133985	
NKAP	1	ENSG00000101882	
TMC6	1	ENSG00000141524	
DUOXA2	1	ENSG00000140274	
POMGNT1	1	ENSG00000085998	
C12orf56	1	ENSG00000185306	
TRAPPC1	1	ENSG00000170043	
DNAH5	1	ENSG00000039139	
ADM	1	ENSG00000148926	
PPP1R7	1	ENSG00000115685	
ADSS1	1	ENSG00000185100	
IPO5	1	ENSG00000065150	
QRICH2	1	ENSG00000129646	
CICP5	1	ENSG00000233771	
SUMO2	1	ENSG00000188612	
SIMC1P1	1	ENSG00000246596	
LRRC17	1	ENSG00000128606	
TNNI3K	1	ENSG00000116783	
SLIRP	1	ENSG00000119705	
ZNF835	1	ENSG00000127903	
CARMIL1	1	ENSG00000079691	
MAML1	1	ENSG00000161021	
CENPF	1	ENSG00000117724	
HEXD	1	ENSG00000169660	
MARK3	1	ENSG00000075413	
RUNDC3A	1	ENSG00000108309	
ATP5PF	1	ENSG00000154723	
ZFPL1	1	ENSG00000162300	
AASDHPPT	1	ENSG00000149313	
FBXO22	1	ENSG00000167196	
VSIG2	1	ENSG00000019102	
SELENOWP1	1	ENSG00000215900	
PITPNA	1	ENSG00000174238	
YWHAZP5	1	ENSG00000213260	
NHSL1	1	ENSG00000135540	
C10orf88	1	ENSG00000119965	
MDH2	1	ENSG00000146701	
AKR1C3	1	ENSG00000196139	
ALG1L15P	1	ENSG00000242017	
TCTN1	1	ENSG00000204852	
PIANP	1	ENSG00000139200	
BRD1	1	ENSG00000100425	
HUS1	1	ENSG00000136273	
CCDC102B	1	ENSG00000150636	
ALKBH2	1	ENSG00000189046	
MRPS31	1	ENSG00000102738	
FOXK2	1	ENSG00000141568	
RGS9	1	ENSG00000108370	
SOX18	1	ENSG00000203883	
ZFAND2B	1	ENSG00000158552	
YWHAZP2	1	ENSG00000213236	
RASSF3	1	ENSG00000153179	
MIDN	1	ENSG00000167470	
RPAP1	1	ENSG00000103932	
SLCO2A1	1	ENSG00000174640	
PPIAP31	1	ENSG00000217094	
IRF1	1	ENSG00000125347	
CCL2	1	ENSG00000108691	
MED30	1	ENSG00000164758	
ARHGAP42	1	ENSG00000165895	
YTHDF1	1	ENSG00000149658	
LY6E	1	ENSG00000160932	
CYGB	1	ENSG00000161544	
ARF3	1	ENSG00000134287	
PDCD6	1	ENSG00000249915	
RAG1	1	ENSG00000166349	
SCAMP1-AS1	1	ENSG00000245556	
PDLIM5	1	ENSG00000163110	
RARB	1	ENSG00000077092	
ZNF467	1	ENSG00000181444	
PA2G4P5	1	ENSG00000225580	
TTC30A	1	ENSG00000197557	
KLF10	1	ENSG00000155090	
ADAM12	1	ENSG00000148848	
PRDM1	1	ENSG00000057657	
HSPA14	1	ENSG00000187522	
OLFM2	1	ENSG00000105088	
TMEM204	1	ENSG00000131634	
RPL22P3	1	ENSG00000226457	
SAMD14	1	ENSG00000167100	
NMB	1	ENSG00000197696	
GPSM2	1	ENSG00000121957	
KCNK13	1	ENSG00000152315	
EXD3	1	ENSG00000187609	
KL	1	ENSG00000133116	
TMEM273	1	ENSG00000204161	
RPS24P19	1	ENSG00000227008	
CHCHD6	1	ENSG00000159685	
TGFBRAP1	1	ENSG00000135966	
HPS6	1	ENSG00000166189	
SHC2	1	ENSG00000129946	
CPT2	1	ENSG00000157184	
TMEM186	1	ENSG00000184857	
CENPL	1	ENSG00000120334	
TACSTD2	1	ENSG00000184292	
BMP2K	1	ENSG00000138756	
ALKBH8	1	ENSG00000137760	
FHIP2A	1	ENSG00000151553	
RNF144B	1	ENSG00000137393	
RNASEK-C17orf49	1	ENSG00000161939	
C3orf70	1	ENSG00000187068	
SPATA5L1	1	ENSG00000171763	
ZNF784	1	ENSG00000179922	
TMX2P1	1	ENSG00000213839	
ZNF749	1	ENSG00000186230	
ACTRT3	1	ENSG00000184378	
GAPDHP60	1	ENSG00000248180	
CCNA1	1	ENSG00000133101	
FKBP4P1	1	ENSG00000251463	
SIPA1L2	1	ENSG00000116991	
GORAB	1	ENSG00000120370	
TMED1	1	ENSG00000099203	
CYP51A1P2	1	ENSG00000233588	
IPO8P1	1	ENSG00000224668	
CSNK1A1L	1	ENSG00000180138	
TP73-AS1	1	ENSG00000227372	
DNAJC12	1	ENSG00000108176	
ARHGEF37	1	ENSG00000183111	
TTC4	1	ENSG00000243725	
GNA14	1	ENSG00000156049	
SH3KBP1	1	ENSG00000147010	
ITPKC	1	ENSG00000086544	
CHRD	1	ENSG00000090539	
DUSP4	1	ENSG00000120875	
ARMCX6	1	ENSG00000198960	
LYPD6B	1	ENSG00000150556	
TATDN3	1	ENSG00000203705	
TPD52L2	1	ENSG00000101150	
SMARCAL1	1	ENSG00000138375	
MRPL57	1	ENSG00000173141	
FSIP1	1	ENSG00000150667	
TTPA	1	ENSG00000137561	
TBC1D10A	1	ENSG00000099992	
TMEM43	1	ENSG00000170876	
SRPX	1	ENSG00000101955	
FGFR1OP2	1	ENSG00000111790	
ARHGAP19	1	ENSG00000213390	
ZP3	1	ENSG00000188372	
HSPA8P7	1	ENSG00000224773	
C2orf42	1	ENSG00000115998	
CDH6	1	ENSG00000113361	
LAS1L	1	ENSG00000001497	
MAN2A1	1	ENSG00000112893	
DYNC1I2P1	1	ENSG00000225137	
CCDC159	1	ENSG00000183401	
CCZ1P1	1	ENSG00000243554	
ATP23	1	ENSG00000166896	
CCDC153	1	ENSG00000248712	
B3GNT8	1	ENSG00000177191	
ATP5F1B	1	ENSG00000110955	
SLC25A43	1	ENSG00000077713	
TTF2	1	ENSG00000116830	
IDNK	1	ENSG00000148057	
PRRC2A	1	ENSG00000204469	
PSMD1	1	ENSG00000173692	
AK2P2	1	ENSG00000242272	
CIZ1	1	ENSG00000148337	
KHSRP	1	ENSG00000088247	
GPRIN1	1	ENSG00000169258	
IL6	1	ENSG00000136244	
NIPSNAP3A	1	ENSG00000136783	
B4GALNT1	1	ENSG00000135454	
GEN1	1	ENSG00000178295	
DSCC1	1	ENSG00000136982	
IQCN	1	ENSG00000130518	
CEP89	1	ENSG00000121289	
CLIP1	1	ENSG00000130779	
GJA3	1	ENSG00000121743	
RPL23AP87	1	ENSG00000232938	
RGPD6	1	ENSG00000183054	
ANKRD54	1	ENSG00000100124	
AIDA	1	ENSG00000186063	
MAPKAPK5-AS1	1	ENSG00000234608	
SELE	1	ENSG00000007908	
KCND2	1	ENSG00000184408	
SPTY2D1	1	ENSG00000179119	
COL17A1	1	ENSG00000065618	
KDM2B	1	ENSG00000089094	
RPL35P2	1	ENSG00000220583	
ZNF283	1	ENSG00000167637	
STARD9	1	ENSG00000159433	
PDZD4	1	ENSG00000067840	
DNAAF9	1	ENSG00000088854	
PON2	1	ENSG00000105854	
ABCC4	1	ENSG00000125257	
BICRA	1	ENSG00000063169	
TSC22D4	1	ENSG00000166925	
RPS4XP13	1	ENSG00000240371	
PCDHB9	1	ENSG00000177839	
EGFR	1	ENSG00000146648	
TRIM17	1	ENSG00000162931	
PRXL2B	1	ENSG00000157870	
SHROOM1	1	ENSG00000164403	
ANLN	1	ENSG00000011426	
CASZ1	1	ENSG00000130940	
RNPEPL1	1	ENSG00000142327	
PLEKHH2	1	ENSG00000152527	
RNF207	1	ENSG00000158286	
WASH8P	1	ENSG00000226210	
ENO3	1	ENSG00000108515	
CTNNBL1	1	ENSG00000132792	
COPS3	1	ENSG00000141030	
ABL1	1	ENSG00000097007	
CDK12	1	ENSG00000167258	
LPP	1	ENSG00000145012	
DDX21	1	ENSG00000165732	
SLC39A9	1	ENSG00000029364	
FOXF1	1	ENSG00000103241	
MSL3P1	1	ENSG00000224287	
AK8	1	ENSG00000165695	
MT-ND2	1	ENSG00000198763	
KCTD18	1	ENSG00000155729	
CDKN2C	1	ENSG00000123080	
GTDC1	1	ENSG00000121964	
SDCBPP2	1	ENSG00000247570	
NCK2	1	ENSG00000071051	
HEY1	1	ENSG00000164683	
NEDD8	1	ENSG00000129559	
IL1RL1	1	ENSG00000115602	
HAUS8	1	ENSG00000131351	
ALS2CL	1	ENSG00000178038	
MFSD13A	1	ENSG00000138111	
MAP2K2	1	ENSG00000126934	
C1D	1	ENSG00000197223	
EEF1B2P6	1	ENSG00000213261	
DUOXA1	1	ENSG00000140254	
RPF1	1	ENSG00000117133	
ZMYND15	1	ENSG00000141497	
PIK3C2G	1	ENSG00000139144	
PSMC2	1	ENSG00000161057	
IFT172	1	ENSG00000138002	
MAP2K5	1	ENSG00000137764	
RIMKLB	1	ENSG00000166532	
MYLK	1	ENSG00000065534	
ELF1	1	ENSG00000120690	
GAS6	1	ENSG00000183087	
BNC1	1	ENSG00000169594	
RPS23	1	ENSG00000186468	
IRF2BPL	1	ENSG00000119669	
PCED1A	1	ENSG00000132635	
CHST12	1	ENSG00000136213	
DPM2	1	ENSG00000136908	
CDC42	1	ENSG00000070831	
FBXO31	1	ENSG00000103264	
NEURL1B	1	ENSG00000214357	
VPS29	1	ENSG00000111237	
SH3BP5	1	ENSG00000131370	
WDFY3-AS2	1	ENSG00000180769	
RPL30P4	1	ENSG00000237676	
MLKL	1	ENSG00000168404	
ZNF530	1	ENSG00000183647	
THRAP3P1	1	ENSG00000227339	
OVOL2	1	ENSG00000125850	
REEP1	1	ENSG00000068615	
ERBB2	1	ENSG00000141736	
BCL3	1	ENSG00000069399	
DDX31	1	ENSG00000125485	
GTF2A1	1	ENSG00000165417	
CYFIP2	1	ENSG00000055163	
ECH1	1	ENSG00000104823	
KCNK3	1	ENSG00000171303	
RAD51B	1	ENSG00000182185	
TULP4	1	ENSG00000130338	
